Clasificación;Subclasificacion;Monodroga;costo (entrada);Convenio Salida;Convenio Entrada;Transferencia;Lista Entrada;Lista Salida;Fecha;Cliente;Filial OSDE INTERIOR;Formulario;Numero;Cod Prov;Nombre Proveedor;Cod Prod;Nombre Producto;Cant;Precio;percepcion;percep_ib;iva; dto ;Importe;z;Costo Nta. Vta.;Costo total Nta. Vta.;Margen Reposicion;Margen Rep %;
SANTA FE;IACOLFARSF;INSULINA ASPARTATO;13.239,82;IACOLFARSF;IAPOS INSU;NO;05/09/2022;212;20/10/2022;68159;;REMITO-FACTURA A;6000341931;60067;ROFINA SA X C.O. NOVO NORDISK;5069483;INSULINA NOVOMIX 30 FLEXPEN 100 UI LAPICERAS X 5 X;1;30.935,63;0;0;0;30;21.654,94;;16.384,36;16.384,36;5.270,58;24,30%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;68159;;REMITO-FACTURA A;6000341932;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;61792;;REMITO-FACTURA A;6000341933;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;61792;;REMITO-FACTURA A;6000341934;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS;ADALIMUMAB;44.859,31;IAPOS;IAPOS;NO;11/10/2022;212;20/10/2022;66159;;REMITO-FACTURA A;6000341935;60195;FARMANET X C.O. NOVARTIS;58866;HYRIMOZ 40 MG/0,8 ML LAP. PRELL. X 2;1;74.000,00;0;0;0;29;52.540,00;;44.859,31;44.859,31;7.680,69;14,60%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;66159;;REMITO-FACTURA A;6000341936;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;18.758,67;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;62587;;REMITO-FACTURA A;6000341937;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;2;43.330,50;0;0;0;30;60.662,70;;20.918,17;41.836,34;18.826,36;31,00%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;72190;;REMITO-FACTURA A;6000341938;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;62587;;REMITO-FACTURA A;6000341939;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;72190;;REMITO-FACTURA A;6000341940;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;72190;;REMITO-FACTURA A;6000341941;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;66520;;REMITO-FACTURA A;6000341942;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;18.758,67;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;66520;;REMITO-FACTURA A;6000341943;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;43.330,50;0;0;0;30;30.331,35;;20.918,17;20.918,17;9.413,18;31,00%;
SANTA FE;IAPOS;FACTOR VIII;28.309,54;IAPOS;IAPOS;NO;26/09/2022;212;20/10/2022;63023;;REMITO-FACTURA A;6000341944;60077;TUTEUR SACIFIA;41235;KOATE-DVI 1000 UI F.A. + DILUY. + KIT;24;50.000,00;0;0;0;35;780.000,00;;28.309,54;679.428,92;100.571,08;12,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;63023;;REMITO-FACTURA A;6000341945;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;62927;;REMITO-FACTURA A;6000341946;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA LISPRO;10.664,34;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;62927;;REMITO-FACTURA A;6000341947;60024;ELI LILLY INTERAM. INC SUC ARG;4218265;INSULINA HUMALOG 100 UI 3.0 ML CART. X 5;2;31.351,70;0;0;0;30;43.892,38;;11.892,02;23.784,05;20.108,33;45,80%;
SANTA FE;IAPOS;ADALIMUMAB;44.859,31;IAPOS;IAPOS;NO;05/09/2022;212;20/10/2022;71978;;REMITO-FACTURA A;6000341948;60195;FARMANET X C.O. NOVARTIS;58866;HYRIMOZ 40 MG/0,8 ML LAP. PRELL. X 2;1;74.000,00;0;0;0;29;52.540,00;;44.859,31;44.859,31;7.680,69;14,60%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;71978;;REMITO-FACTURA A;6000341949;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;62870;;REMITO-FACTURA A;6000341950;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;61785;;REMITO-FACTURA A;6000341951;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;18.758,67;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;62870;;REMITO-FACTURA A;6000341952;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;43.330,50;0;0;0;30;30.331,35;;20.918,17;20.918,17;9.413,18;31,00%;
SANTA FE;IAPOS INSU;INSULINA ASPARTATO;13.239,82;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;61785;;REMITO-FACTURA A;6000341953;60067;ROFINA SA X C.O. NOVO NORDISK;5066793;INSULINA NOVORAPID FLEXPEN 100 UI LAPICERAS X 5 X;1;26.298,28;0;0;0;25;19.723,71;;13.239,82;13.239,82;6.483,89;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;72344;;REMITO-FACTURA A;6000341954;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;72344;;REMITO-FACTURA A;6000341955;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IACURAR;DARUNAVIR + RITONAVIR;13.999,99;IACURAR;IAPOS;NO;05/09/2022;212;20/10/2022;60069;;REMITO-FACTURA A;6000341956;60049;LABORATORIO RICHMOND SACIF;51449;VIRONTAR N  COMP. REC. Y RAN.  X 30;1;43.543,50;0;0;0;30;30.480,45;;13.999,99;13.999,99;16.480,46;54,10%;
SANTA FE;IACURAR;DOLUTEGRAVIR;33.330,71;IACURAR;IAPOS;NO;05/09/2022;212;20/10/2022;60069;;REMITO-FACTURA A;6000341957;66618;GLOBALF X CO GSK BIOPHARMA ARG;6296841;TIVICAY 50 MG X 30 COMP;1;65.310,18;0;0;0;35;42.451,62;;33.330,71;33.330,71;9.120,91;21,50%;
SANTA FE;IAPOS;FILGRASTIM;2.475,00;IAPOS;IAPOS;NO;11/10/2022;212;20/10/2022;62519;;REMITO-FACTURA A;6000341958;60205;BIOSIDUS S.A.U.;4001853;NEUTROMAX 30 MUI (300 MCG) F.A.X 5;1;17.500,00;0;0;0;55;7.875,00;;2.475,01;2.475,01;5.399,99;68,60%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;66440;;REMITO-FACTURA A;6000341959;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA DEGLUDEC;18.061,27;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;60069;;REMITO-FACTURA A;6000341960;60067;ROFINA SA X C.O. NOVO NORDISK;6276972;INSULINA TRESIBA FLEXTOUCH 100 U/ML LAP. PRELL X 5;1;35.875,12;0;0;0;25;26.906,34;;18.061,27;18.061,27;8.845,07;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;62519;;REMITO-FACTURA A;6000341961;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;18.758,67;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;66440;;REMITO-FACTURA A;6000341962;60131;SANOFI - AVENTIS ARG. S.A.;50984;INSULINA OPTISULIN 100 UI/ ml lap. Prell x 5 X 3 m;1;43.330,50;0;0;0;30;30.331,35;;20.918,17;20.918,17;9.413,18;31,00%;
SANTA FE;IAPOS INSU;INSULINA DEGLUDEC;18.061,27;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;60069;;REMITO-FACTURA A;6000341963;60067;ROFINA SA X C.O. NOVO NORDISK;6276972;INSULINA TRESIBA FLEXTOUCH 100 U/ML LAP. PRELL X 5;1;35.875,12;0;0;0;25;26.906,34;;18.061,27;18.061,27;8.845,07;32,90%;
SANTA FE;IAPOS INSU;INSULINA GLARGINA;13.926,07;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;62519;;REMITO-FACTURA A;6000341964;60024;ELI LILLY INTERAM. INC SUC ARG;6419552;INSULINA BASAGLAR KWIKPEN 100 U/ML INY PRELL X 5X3;1;40.940,72;0;0;0;30;28.658,50;;15.529,24;15.529,24;13.129,26;45,80%;
SANTA FE;IAPOS INSU;INSULINA ASPARTATO;13.239,82;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;66440;;REMITO-FACTURA A;6000341965;60067;ROFINA SA X C.O. NOVO NORDISK;5066793;INSULINA NOVORAPID FLEXPEN 100 UI LAPICERAS X 5 X;1;26.298,28;0;0;0;25;19.723,71;;13.239,82;13.239,82;6.483,89;32,90%;
SANTA FE;IAPOS INSU;INSULINA LISPRO;13.558,70;IAPOS INSU;IAPOS INSU;NO;22/09/2022;212;20/10/2022;62519;;REMITO-FACTURA A;6000341966;60024;ELI LILLY INTERAM. INC SUC ARG;4218266;INSULINA HUMALOG KWIKPEN 100 U LAP.APLIC.DESC. X 5;1;39.860,71;0;0;0;30;27.902,50;;15.119,58;15.119,58;12.782,92;45,80%;
SANTA FE;IAPOS INSU;INSULINA DETEMIR;16.179,34;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;62519;;REMITO-FACTURA A;6000341967;60067;ROFINA SA X C.O. NOVO NORDISK;5274613;INSULINA LEVEMIR FLEXPEN 100 UI LAPICERAS X 5 X 3;1;32.137,05;0;0;0;25;24.102,79;;16.179,34;16.179,34;7.923,45;32,90%;
SANTA FE;IACOLFARSF;INSULINA GLARGINA;12.507,01;IACOLFARSF;IAPOS INSU;NO;06/10/2022;212;20/10/2022;71650;;REMITO-FACTURA A;6000341968;60131;SANOFI - AVENTIS ARG. S.A.;53290;INSULINA TOUJEO 300 U/ML X 3 LAP.;1;36.977,31;0;0;0;30;25.884,12;;16.096,61;16.096,61;9.787,51;37,80%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;62519;;REMITO-FACTURA A;6000341969;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS;PAMIDRONATO DISODICO;2.358,45;IAPOS;IAPOS;NO;30/08/2022;212;20/10/2022;71650;;REMITO-FACTURA A;6000341970;60034;GADOR SA;25094;AMINOMUX 90 MG INY.LIOF.F.A.X 1;1;5.449,56;0;0;0;38;3.378,73;;2.630,82;2.630,82;747,91;22,10%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;71650;;REMITO-FACTURA A;6000341971;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS;SECUKINUMAB;177.218,02;IAPOS;IAPOS;NO;05/09/2022;212;20/10/2022;60034;;REMITO-FACTURA A;6000341972;60195;FARMANET X C.O. NOVARTIS;51659;COSENTYX 150 MG/ML X 2 LAPICERAS PARA INYECCION X;1;302.313,09;0;0;0;25;226.734,82;;177.218,02;177.218,02;49.516,80;21,80%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;71650;;REMITO-FACTURA A;6000341973;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;60034;;REMITO-FACTURA A;6000341974;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS;EVEROLIMUS;79.895,12;IAPOS;IAPOS;NO;23/09/2022;212;20/10/2022;71402;;REMITO-FACTURA A;6000341975;60195;FARMANET X C.O. NOVARTIS;35123;CERTICAN 0.75 MG COMP X 60;1;131.645,36;0;0;0;29;93.468,21;;79.895,12;79.895,12;13.573,09;14,50%;
SANTA FE;IAPOS INSU;INSULINA DETEMIR;16.179,34;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;71402;;REMITO-FACTURA A;6000341976;60067;ROFINA SA X C.O. NOVO NORDISK;5274613;INSULINA LEVEMIR FLEXPEN 100 UI LAPICERAS X 5 X 3;1;32.137,05;0;0;0;25;24.102,79;;16.179,34;16.179,34;7.923,45;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;62709;;REMITO-FACTURA A;6000341977;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA DEGLUDEC;18.061,27;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;62709;;REMITO-FACTURA A;6000341978;60067;ROFINA SA X C.O. NOVO NORDISK;6276972;INSULINA TRESIBA FLEXTOUCH 100 U/ML LAP. PRELL X 5;1;35.875,12;0;0;0;25;26.906,34;;18.061,27;18.061,27;8.845,07;32,90%;
SANTA FE;IAPOS;ADALIMUMAB;45.921,69;IAPOS;IAPOS;NO;05/09/2022;212;20/10/2022;62136;;REMITO-FACTURA A;6000341979;60262;AMGEN BIOTECNOLOGIA DE ARG SRL;57044;AMGEVITA 40 MG /0.8 ML JER. PRELL. x 2;2;78.337,00;0;0;0;29;111.238,54;;45.921,69;91.843,38;19.395,16;17,40%;
SANTA FE;IAPOS;B.C.G. INMUNOTERAPEUTICO;59.007,88;IAPOS;IAPOS;NO;05/09/2022;212;20/10/2022;61687;;REMITO-FACTURA A;6000341980;60010;BIOPROFARMA BAGO S.A.;57494;CARCIVAC 40 MG F. A. X 3;1;106.521,43;0;0;0;24;80.956,29;;62.076,28;62.076,28;18.880,01;23,30%;
SANTA FE;IAPOS INSU;INSULINA ASPARTATO;13.239,82;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;62709;;REMITO-FACTURA A;6000341981;60067;ROFINA SA X C.O. NOVO NORDISK;5066795;INSULINA NOVORAPID FLEXTOUCH 100UI LAP X 5 X 3ML;1;26.298,28;0;0;0;25;19.723,71;;13.239,82;13.239,82;6.483,89;32,90%;
SANTA FE;IAPOS;DOXORUBICINA;3.323,78;IAPOS;IAPOS;NO;26/09/2022;212;20/10/2022;62136;;REMITO-FACTURA A;6000341982;60010;BIOPROFARMA BAGO S.A.;12995;DOXTIE 50 MG INY.F.A.X 1;2;8.000,00;0;0;0;43;9.120,00;;3.326,05;6.652,09;2.467,91;27,10%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;61687;;REMITO-FACTURA A;6000341983;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA ASPARTATO;13.239,82;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;62136;;REMITO-FACTURA A;6000341984;60067;ROFINA SA X C.O. NOVO NORDISK;5066793;INSULINA NOVORAPID FLEXPEN 100 UI LAPICERAS X 5 X;1;26.298,28;0;0;0;25;19.723,71;;13.239,82;13.239,82;6.483,89;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;61717;;REMITO-FACTURA A;6000341985;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA DETEMIR;16.179,34;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;61717;;REMITO-FACTURA A;6000341986;60067;ROFINA SA X C.O. NOVO NORDISK;5274613;INSULINA LEVEMIR FLEXPEN 100 UI LAPICERAS X 5 X 3;1;32.137,05;0;0;0;25;24.102,79;;16.179,34;16.179,34;7.923,45;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;60572;;REMITO-FACTURA A;6000341987;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA ASPARTATO;13.239,82;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;61717;;REMITO-FACTURA A;6000341988;60067;ROFINA SA X C.O. NOVO NORDISK;5066793;INSULINA NOVORAPID FLEXPEN 100 UI LAPICERAS X 5 X;1;26.298,28;0;0;0;25;19.723,71;;13.239,82;13.239,82;6.483,89;32,90%;
SANTA FE;IAPOS INSU;INSULINA ASPARTATO;13.239,82;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;60572;;REMITO-FACTURA A;6000341989;60067;ROFINA SA X C.O. NOVO NORDISK;5066793;INSULINA NOVORAPID FLEXPEN 100 UI LAPICERAS X 5 X;1;26.298,28;0;0;0;25;19.723,71;;13.239,82;13.239,82;6.483,89;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;09/09/2022;212;20/10/2022;60745;;REMITO-FACTURA A;6000341990;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;62872;;REMITO-FACTURA A;6000341991;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA DETEMIR;16.179,34;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;60745;;REMITO-FACTURA A;6000341992;60067;ROFINA SA X C.O. NOVO NORDISK;5274613;INSULINA LEVEMIR FLEXPEN 100 UI LAPICERAS X 5 X 3;1;32.137,05;0;0;0;25;24.102,79;;16.179,34;16.179,34;7.923,45;32,90%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;62872;;REMITO-FACTURA A;6000341993;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;INSULINA HUMANA;7.603,87;IAPOS INSU;IAPOS INSU;NO;10/09/2022;212;20/10/2022;62872;;REMITO-FACTURA A;6000341994;60067;ROFINA SA X C.O. NOVO NORDISK;4508833;INSULINA INSULATARD FLEXPEN HM 100UI LAP.PRELL X 5;1;15.103,58;0;0;0;25;11.327,69;;7.603,87;7.603,87;3.723,82;32,90%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;62872;;REMITO-FACTURA A;6000341995;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;68611;;REMITO-FACTURA A;6000341996;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;05/09/2022;212;20/10/2022;62684;;REMITO-FACTURA A;6000341997;60243;ROFINA SA X CO ROCHE DIABETES;40741;ACCU-CHEK PERFORMA 50;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;INSULINA GLULISINA;14.325,80;IAPOS INSU;IAPOS INSU;NO;06/10/2022;212;20/10/2022;66673;;REMITO-FACTURA A;6000341998;60131;SANOFI - AVENTIS ARG. S.A.;41518;INSULINA APIDRA SOLOSTAR 100UI/ML LAP. PRELL. X 5;1;32.303,85;0;0;0;20;25.843,08;;16.708,89;16.708,89;9.134,19;35,30%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;66673;;REMITO-FACTURA A;6000341999;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
SANTA FE;IAPOS INSU;TIRAS REACTIVAS;2.881,26;IAPOS INSU;IAPOS INSU;NO;12/09/2022;212;20/10/2022;66673;;REMITO-FACTURA A;6000342000;60243;ROFINA SA X CO ROCHE DIABETES;4,01563E+12;ACCU-CHEK GUIDE  X 50 TIRAS REAC.;1;7.609,92;0;0;719,14;55;3.424,46;;3.273,64;3.273,64;150,82;4,40%;
